medical_key,gender_key,count,window,source,total_count,percentage
takotsubo cardiomyopathy,female,1,50,Arxiv,23,4.3478260869565215
takotsubo cardiomyopathy,tot_disease_counts,21,50,Arxiv,23,91.30434782608695
tuberculosis,female,6999,100,Arxiv,421523,1.6604076171407016
tuberculosis,male,13581,100,Arxiv,421523,3.2218882480908513
tuberculosis,tot_disease_counts,400943,100,Arxiv,421523,95.11770413476845
type 2 diabetes,female,291,100,Arxiv,8490,3.4275618374558303
type 2 diabetes,male,285,100,Arxiv,8490,3.356890459363958
type 2 diabetes,tot_disease_counts,7914,100,Arxiv,8490,93.2155477031802
hiv/aids,female,4796,100,Arxiv,47094,10.183887544060815
hiv/aids,male,5287,100,Arxiv,47094,11.226483203805156
hiv/aids,tot_disease_counts,37011,100,Arxiv,47094,78.58962925213403
essential hypertension,female,1141,100,Arxiv,8189,13.933325192331175
essential hypertension,male,775,100,Arxiv,8189,9.463915007937478
essential hypertension,tot_disease_counts,6273,100,Arxiv,8189,76.60275979973134
covid-19,female,5510,100,Arxiv,162910,3.3822355902031793
covid-19,male,14809,100,Arxiv,162910,9.0902952550488
covid-19,tot_disease_counts,142591,100,Arxiv,162910,87.52746915474802
prostate cancer,female,166,100,Arxiv,6124,2.7106466361854995
prostate cancer,male,1593,100,Arxiv,6124,26.012410189418684
prostate cancer,tot_disease_counts,4365,100,Arxiv,6124,71.27694317439583
lupus,female,213,100,Arxiv,34828,0.6115768921557367
lupus,male,1119,100,Arxiv,34828,3.2129321235787294
lupus,tot_disease_counts,33496,100,Arxiv,34828,96.17549098426554
colon cancer,female,364,100,Arxiv,5253,6.929373691224063
colon cancer,male,1074,100,Arxiv,5253,20.445459737292975
colon cancer,tot_disease_counts,3815,100,Arxiv,5253,72.62516657148296
bacterial pneumonia,female,456,100,Arxiv,12346,3.6935039688968088
bacterial pneumonia,male,611,100,Arxiv,12346,4.948971326745505
bacterial pneumonia,tot_disease_counts,11279,100,Arxiv,12346,91.35752470435769
ovarian cancer,female,425,100,Arxiv,1850,22.972972972972975
ovarian cancer,male,127,100,Arxiv,1850,6.864864864864866
ovarian cancer,tot_disease_counts,1298,100,Arxiv,1850,70.16216216216216
gastric cancer,female,38,100,Arxiv,921,4.125950054288817
gastric cancer,male,177,100,Arxiv,921,19.218241042345277
gastric cancer,tot_disease_counts,706,100,Arxiv,921,76.65580890336591
multiple sclerosis,female,72,100,Arxiv,1434,5.02092050209205
multiple sclerosis,male,107,100,Arxiv,1434,7.461645746164574
multiple sclerosis,tot_disease_counts,1255,100,Arxiv,1434,87.51743375174338
hepatitis b,female,62,100,Arxiv,1109,5.5906221821460775
hepatitis b,male,95,100,Arxiv,1109,8.566275924256086
hepatitis b,tot_disease_counts,952,100,Arxiv,1109,85.84310189359783
chagas disease,female,0,100,Arxiv,110,0
chagas disease,male,6,100,Arxiv,110,5.454545454545454
chagas disease,tot_disease_counts,104,100,Arxiv,110,94.54545454545455
rheumatoid arthritis,female,61,100,Arxiv,660,9.242424242424242
rheumatoid arthritis,male,55,100,Arxiv,660,8.333333333333332
rheumatoid arthritis,tot_disease_counts,544,100,Arxiv,660,82.42424242424242
syphilis,female,34,100,Arxiv,526,6.4638783269961975
syphilis,male,125,100,Arxiv,526,23.76425855513308
syphilis,tot_disease_counts,367,100,Arxiv,526,69.77186311787072
ulcerative colitis,female,24,100,Arxiv,287,8.362369337979095
ulcerative colitis,male,5,100,Arxiv,287,1.7421602787456445
ulcerative colitis,tot_disease_counts,258,100,Arxiv,287,89.89547038327527
crohn’s disease,female,2,100,Arxiv,79,2.5316455696202533
crohn’s disease,male,1,100,Arxiv,79,1.2658227848101267
crohn’s disease,tot_disease_counts,76,100,Arxiv,79,96.20253164556962
multiple myeloma,female,11,100,Arxiv,301,3.6544850498338874
multiple myeloma,male,24,100,Arxiv,301,7.973421926910299
multiple myeloma,tot_disease_counts,266,100,Arxiv,301,88.37209302325581
endocarditis,female,10,100,Arxiv,69,14.492753623188406
endocarditis,male,4,100,Arxiv,69,5.797101449275362
endocarditis,tot_disease_counts,55,100,Arxiv,69,79.71014492753623
sarcoidoses,female,14,100,Arxiv,172,8.13953488372093
sarcoidoses,male,21,100,Arxiv,172,12.209302325581394
sarcoidoses,tot_disease_counts,137,100,Arxiv,172,79.65116279069767
takotsubo cardiomyopathy,female,1,100,Arxiv,23,4.3478260869565215
takotsubo cardiomyopathy,male,1,100,Arxiv,23,4.3478260869565215
takotsubo cardiomyopathy,tot_disease_counts,21,100,Arxiv,23,91.30434782608695
tuberculosis,male,33796,250,Arxiv,452595,7.467161590384339
tuberculosis,female,17856,250,Arxiv,452595,3.945249063732476
tuberculosis,tot_disease_counts,400943,250,Arxiv,452595,88.58758934588319
type 2 diabetes,male,726,250,Arxiv,9284,7.819905213270142
type 2 diabetes,female,644,250,Arxiv,9284,6.936665230504093
type 2 diabetes,tot_disease_counts,7914,250,Arxiv,9284,85.24342955622576
hiv/aids,male,11527,250,Arxiv,58926,19.561823303804772
hiv/aids,female,10388,250,Arxiv,58926,17.62889047279639
hiv/aids,tot_disease_counts,37011,250,Arxiv,58926,62.80928622339884
essential hypertension,male,1534,250,Arxiv,10036,15.284974093264248
essential hypertension,female,2229,250,Arxiv,10036,22.210043842168194
essential hypertension,tot_disease_counts,6273,250,Arxiv,10036,62.50498206456756
covid-19,male,35862,250,Arxiv,192396,18.639680658641552
covid-19,female,13943,250,Arxiv,192396,7.247032162830829
covid-19,tot_disease_counts,142591,250,Arxiv,192396,74.11328717852761
bacterial pneumonia,male,1509,250,Arxiv,13935,10.828848223896664
bacterial pneumonia,female,1147,250,Arxiv,13935,8.231072838177251
bacterial pneumonia,tot_disease_counts,11279,250,Arxiv,13935,80.94007893792609
prostate cancer,male,2739,250,Arxiv,7458,36.72566371681416
prostate cancer,female,354,250,Arxiv,7458,4.746580852775542
prostate cancer,tot_disease_counts,4365,250,Arxiv,7458,58.5277554304103
lupus,male,2523,250,Arxiv,36514,6.9096784794873205
lupus,female,495,250,Arxiv,36514,1.3556444103631484
lupus,tot_disease_counts,33496,250,Arxiv,36514,91.73467711014953
colon cancer,male,2107,250,Arxiv,6601,31.919406150583246
colon cancer,female,679,250,Arxiv,6601,10.286320254506894
colon cancer,tot_disease_counts,3815,250,Arxiv,6601,57.79427359490986
ovarian cancer,male,287,250,Arxiv,2320,12.370689655172413
ovarian cancer,female,735,250,Arxiv,2320,31.68103448275862
ovarian cancer,tot_disease_counts,1298,250,Arxiv,2320,55.94827586206896
hepatitis b,male,210,250,Arxiv,1296,16.203703703703702
hepatitis b,female,134,250,Arxiv,1296,10.339506172839506
hepatitis b,tot_disease_counts,952,250,Arxiv,1296,73.4567901234568
gastric cancer,male,372,250,Arxiv,1168,31.84931506849315
gastric cancer,female,90,250,Arxiv,1168,7.705479452054795
gastric cancer,tot_disease_counts,706,250,Arxiv,1168,60.445205479452056
multiple sclerosis,male,260,250,Arxiv,1662,15.643802647412755
multiple sclerosis,female,147,250,Arxiv,1662,8.844765342960288
multiple sclerosis,tot_disease_counts,1255,250,Arxiv,1662,75.51143200962696
chagas disease,male,12,250,Arxiv,117,10.256410256410255
chagas disease,female,1,250,Arxiv,117,0.8547008547008548
chagas disease,tot_disease_counts,104,250,Arxiv,117,88.88888888888889
rheumatoid arthritis,male,125,250,Arxiv,795,15.723270440251572
rheumatoid arthritis,female,126,250,Arxiv,795,15.849056603773585
rheumatoid arthritis,tot_disease_counts,544,250,Arxiv,795,68.42767295597484
syphilis,male,250,250,Arxiv,705,35.46099290780142
syphilis,female,88,250,Arxiv,705,12.4822695035461
syphilis,tot_disease_counts,367,250,Arxiv,705,52.05673758865248
ulcerative colitis,male,13,250,Arxiv,326,3.9877300613496933
ulcerative colitis,female,55,250,Arxiv,326,16.87116564417178
ulcerative colitis,tot_disease_counts,258,250,Arxiv,326,79.14110429447852
endocarditis,male,13,250,Arxiv,84,15.476190476190476
endocarditis,female,16,250,Arxiv,84,19.047619047619047
endocarditis,tot_disease_counts,55,250,Arxiv,84,65.47619047619048
crohn’s disease,male,2,250,Arxiv,83,2.4096385542168677
crohn’s disease,female,5,250,Arxiv,83,6.024096385542169
crohn’s disease,tot_disease_counts,76,250,Arxiv,83,91.56626506024097
multiple myeloma,male,70,250,Arxiv,357,19.607843137254903
multiple myeloma,female,21,250,Arxiv,357,5.88235294117647
multiple myeloma,tot_disease_counts,266,250,Arxiv,357,74.50980392156863
sarcoidoses,male,38,250,Arxiv,198,19.19191919191919
sarcoidoses,female,23,250,Arxiv,198,11.616161616161616
sarcoidoses,tot_disease_counts,137,250,Arxiv,198,69.1919191919192
takotsubo cardiomyopathy,male,2,250,Arxiv,25,8
takotsubo cardiomyopathy,female,2,250,Arxiv,25,8
takotsubo cardiomyopathy,tot_disease_counts,21,250,Arxiv,25,84
lupus,male,55630,total,Arxiv,98804,56.303388526780296
lupus,female,9678,total,Arxiv,98804,9.795149993927371
lupus,tot_disease_counts,33496,total,Arxiv,98804,33.90146147929234
hiv/aids,male,178527,total,Arxiv,341174,52.327258231869955
hiv/aids,female,125636,total,Arxiv,341174,36.82461148856595
hiv/aids,tot_disease_counts,37011,total,Arxiv,341174,10.848130279564092
prostate cancer,male,27961,total,Arxiv,46448,60.19850155012057
prostate cancer,female,14122,total,Arxiv,46448,30.403892524974165
prostate cancer,tot_disease_counts,4365,total,Arxiv,46448,9.397605924905271
covid-19,male,673458,total,Arxiv,1176970,57.21964026270848
covid-19,female,360921,total,Arxiv,1176970,30.665267593906385
covid-19,tot_disease_counts,142591,total,Arxiv,1176970,12.115092143385132
takotsubo cardiomyopathy,male,131,total,Arxiv,211,62.08530805687204
takotsubo cardiomyopathy,female,59,total,Arxiv,211,27.96208530805687
takotsubo cardiomyopathy,tot_disease_counts,21,total,Arxiv,211,9.95260663507109
multiple sclerosis,male,4071,total,Arxiv,7423,54.84305536844941
multiple sclerosis,female,2097,total,Arxiv,7423,28.250033679105485
multiple sclerosis,tot_disease_counts,1255,total,Arxiv,7423,16.906910952445102
colon cancer,male,16442,total,Arxiv,28054,58.60839808939902
colon cancer,female,7797,total,Arxiv,28054,27.79282811720254
colon cancer,tot_disease_counts,3815,total,Arxiv,28054,13.598773793398447
tuberculosis,male,805194,total,Arxiv,1563049,51.51431592995485
tuberculosis,female,356912,total,Arxiv,1563049,22.834344924567304
tuberculosis,tot_disease_counts,400943,total,Arxiv,1563049,25.65133914547785
bacterial pneumonia,male,24670,total,Arxiv,48532,50.832440451660766
bacterial pneumonia,female,12583,total,Arxiv,48532,25.927223275364707
bacterial pneumonia,tot_disease_counts,11279,total,Arxiv,48532,23.24033627297453
endocarditis,male,167,total,Arxiv,696,23.99425287356322
endocarditis,female,474,total,Arxiv,696,68.10344827586206
endocarditis,tot_disease_counts,55,total,Arxiv,696,7.902298850574713
syphilis,male,2942,total,Arxiv,5161,57.00445650067816
syphilis,female,1852,total,Arxiv,5161,35.88451850416586
syphilis,tot_disease_counts,367,total,Arxiv,5161,7.111024995155978
type 2 diabetes,male,16302,total,Arxiv,33961,48.002120078914054
type 2 diabetes,female,9745,total,Arxiv,33961,28.694679190836546
type 2 diabetes,tot_disease_counts,7914,total,Arxiv,33961,23.303200730249404
multiple myeloma,male,762,total,Arxiv,1285,59.29961089494164
multiple myeloma,female,257,total,Arxiv,1285,20
multiple myeloma,tot_disease_counts,266,total,Arxiv,1285,20.700389105058363
essential hypertension,male,21420,total,Arxiv,47334,45.25288376220053
essential hypertension,female,19641,total,Arxiv,47334,41.49448599315503
essential hypertension,tot_disease_counts,6273,total,Arxiv,47334,13.252630244644442
sarcoidoses,male,360,total,Arxiv,712,50.56179775280899
sarcoidoses,female,215,total,Arxiv,712,30.196629213483146
sarcoidoses,tot_disease_counts,137,total,Arxiv,712,19.241573033707866
rheumatoid arthritis,male,1198,total,Arxiv,2836,42.2425952045134
rheumatoid arthritis,female,1094,total,Arxiv,2836,38.57545839210155
rheumatoid arthritis,tot_disease_counts,544,total,Arxiv,2836,19.18194640338505
hepatitis b,male,2600,total,Arxiv,5066,51.3225424397947
hepatitis b,female,1514,total,Arxiv,5066,29.885511251480455
hepatitis b,tot_disease_counts,952,total,Arxiv,5066,18.79194630872483
ulcerative colitis,male,139,total,Arxiv,808,17.2029702970297
ulcerative colitis,female,411,total,Arxiv,808,50.866336633663366
ulcerative colitis,tot_disease_counts,258,total,Arxiv,808,31.93069306930693
crohn’s disease,male,165,total,Arxiv,378,43.65079365079365
crohn’s disease,female,137,total,Arxiv,378,36.24338624338625
crohn’s disease,tot_disease_counts,76,total,Arxiv,378,20.105820105820104
gastric cancer,male,2966,total,Arxiv,4637,63.963769678671554
gastric cancer,female,965,total,Arxiv,4637,20.810869096398534
gastric cancer,tot_disease_counts,706,total,Arxiv,4637,15.225361224929912
chagas disease,male,189,total,Arxiv,317,59.62145110410094
chagas disease,female,24,total,Arxiv,317,7.570977917981073
chagas disease,tot_disease_counts,104,total,Arxiv,317,32.80757097791798
ovarian cancer,male,3493,total,Arxiv,10707,32.623517325114406
ovarian cancer,female,5916,total,Arxiv,10707,55.253572429251896
ovarian cancer,tot_disease_counts,1298,total,Arxiv,10707,12.122910245633697
tuberculosis,male,15379,10,Wiki,60677,25.345682878191077
tuberculosis,female,7725,10,Wiki,60677,12.73134795721608
tuberculosis,tot_disease_counts,37573,10,Wiki,60677,61.92296916459284
hiv/aids,male,22785,10,Wiki,137951,16.516734202724155
hiv/aids,female,16250,10,Wiki,137951,11.77954491087415
hiv/aids,tot_disease_counts,98916,10,Wiki,137951,71.70372088640168
syphilis,male,1931,10,Wiki,7434,25.97524885660479
syphilis,female,727,10,Wiki,7434,9.779391982781812
syphilis,tot_disease_counts,4776,10,Wiki,7434,64.2453591606134
lupus,male,1116,10,Wiki,9187,12.147599869380647
lupus,female,800,10,Wiki,9187,8.707956895613368
lupus,tot_disease_counts,7271,10,Wiki,9187,79.144443235006
multiple sclerosis,male,1447,10,Wiki,8358,17.312754247427613
multiple sclerosis,female,1371,10,Wiki,8358,16.403445800430724
multiple sclerosis,tot_disease_counts,5540,10,Wiki,8358,66.28379995214166
bacterial pneumonia,male,12452,10,Wiki,39575,31.464308275426404
bacterial pneumonia,female,4406,10,Wiki,39575,11.133291219204043
bacterial pneumonia,tot_disease_counts,22717,10,Wiki,39575,57.402400505369556
rheumatoid arthritis,male,417,10,Wiki,3734,11.167648634172469
rheumatoid arthritis,female,394,10,Wiki,3734,10.551687198714516
rheumatoid arthritis,tot_disease_counts,2923,10,Wiki,3734,78.28066416711302
covid-19,male,23718,10,Wiki,217674,10.896110697648778
covid-19,female,11373,10,Wiki,217674,5.224785688690427
covid-19,tot_disease_counts,182583,10,Wiki,217674,83.8791036136608
essential hypertension,male,968,10,Wiki,9411,10.285835724152587
essential hypertension,female,565,10,Wiki,9411,6.0036127935394745
essential hypertension,tot_disease_counts,7878,10,Wiki,9411,83.71055148230793
prostate cancer,male,3870,10,Wiki,12586,30.748450659462893
prostate cancer,female,478,10,Wiki,12586,3.797870649928492
prostate cancer,tot_disease_counts,8238,10,Wiki,12586,65.45367869060861
ovarian cancer,male,342,10,Wiki,5250,6.514285714285714
ovarian cancer,female,1649,10,Wiki,5250,31.409523809523808
ovarian cancer,tot_disease_counts,3259,10,Wiki,5250,62.076190476190476
gastric cancer,male,1723,10,Wiki,5873,29.337646858505025
gastric cancer,female,634,10,Wiki,5873,10.795164311254895
gastric cancer,tot_disease_counts,3516,10,Wiki,5873,59.86718883024008
colon cancer,male,2163,10,Wiki,9720,22.25308641975309
colon cancer,female,1024,10,Wiki,9720,10.534979423868313
colon cancer,tot_disease_counts,6533,10,Wiki,9720,67.2119341563786
type 2 diabetes,male,573,10,Wiki,4445,12.890888638920133
type 2 diabetes,female,292,10,Wiki,4445,6.569178852643419
type 2 diabetes,tot_disease_counts,3580,10,Wiki,4445,80.53993250843644
chagas disease,male,68,10,Wiki,707,9.618104667609618
chagas disease,female,20,10,Wiki,707,2.828854314002829
chagas disease,tot_disease_counts,619,10,Wiki,707,87.55304101838756
multiple myeloma,male,466,10,Wiki,2691,17.31698253437384
multiple myeloma,female,231,10,Wiki,2691,8.58416945373467
multiple myeloma,tot_disease_counts,1994,10,Wiki,2691,74.09884801189149
hepatitis b,male,334,10,Wiki,3858,8.657335406946604
hepatitis b,female,201,10,Wiki,3858,5.209953343701399
hepatitis b,tot_disease_counts,3323,10,Wiki,3858,86.132711249352
ulcerative colitis,male,182,10,Wiki,1238,14.70113085621971
ulcerative colitis,female,36,10,Wiki,1238,2.9079159935379644
ulcerative colitis,tot_disease_counts,1020,10,Wiki,1238,82.39095315024232
endocarditis,male,134,10,Wiki,1256,10.668789808917198
endocarditis,female,46,10,Wiki,1256,3.662420382165605
endocarditis,tot_disease_counts,1076,10,Wiki,1256,85.6687898089172
crohn’s disease,male,23,10,Wiki,209,11.004784688995215
crohn’s disease,female,12,10,Wiki,209,5.741626794258373
crohn’s disease,tot_disease_counts,174,10,Wiki,209,83.25358851674642
sarcoidoses,male,103,10,Wiki,1003,10.269192422731804
sarcoidoses,female,40,10,Wiki,1003,3.988035892323031
sarcoidoses,tot_disease_counts,860,10,Wiki,1003,85.74277168494517
takotsubo cardiomyopathy,male,12,10,Wiki,109,11.009174311926607
takotsubo cardiomyopathy,female,7,10,Wiki,109,6.422018348623854
takotsubo cardiomyopathy,tot_disease_counts,90,10,Wiki,109,82.56880733944955
tuberculosis,male,64191,50,Wiki,134718,47.648421146394696
tuberculosis,female,32954,50,Wiki,134718,24.461467658367848
tuberculosis,tot_disease_counts,37573,50,Wiki,134718,27.89011119523746
hiv/aids,male,107457,50,Wiki,282852,37.990539221925246
hiv/aids,female,76479,50,Wiki,282852,27.03852191251962
hiv/aids,tot_disease_counts,98916,50,Wiki,282852,34.97093886555513
covid-19,male,133047,50,Wiki,382285,34.80309193402828
covid-19,female,66655,50,Wiki,382285,17.435944387041083
covid-19,tot_disease_counts,182583,50,Wiki,382285,47.760963678930644
syphilis,male,8661,50,Wiki,16980,51.007067137809194
syphilis,female,3543,50,Wiki,16980,20.86572438162544
syphilis,tot_disease_counts,4776,50,Wiki,16980,28.12720848056537
lupus,male,5466,50,Wiki,16217,33.705370907072826
lupus,female,3480,50,Wiki,16217,21.45896281679719
lupus,tot_disease_counts,7271,50,Wiki,16217,44.835666276129984
multiple sclerosis,male,6060,50,Wiki,16960,35.7311320754717
multiple sclerosis,female,5360,50,Wiki,16960,31.60377358490566
multiple sclerosis,tot_disease_counts,5540,50,Wiki,16960,32.66509433962264
bacterial pneumonia,male,51637,50,Wiki,95179,54.25251368474137
bacterial pneumonia,female,20825,50,Wiki,95179,21.879826432301243
bacterial pneumonia,tot_disease_counts,22717,50,Wiki,95179,23.867659882957376
rheumatoid arthritis,male,1786,50,Wiki,6310,28.304278922345482
rheumatoid arthritis,female,1601,50,Wiki,6310,25.37242472266244
rheumatoid arthritis,tot_disease_counts,2923,50,Wiki,6310,46.323296354992074
essential hypertension,male,4560,50,Wiki,15204,29.99210734017364
essential hypertension,female,2766,50,Wiki,15204,18.192580899763218
essential hypertension,tot_disease_counts,7878,50,Wiki,15204,51.815311760063146
colon cancer,male,8863,50,Wiki,19767,44.837355187939494
colon cancer,female,4371,50,Wiki,19767,22.11261192897253
colon cancer,tot_disease_counts,6533,50,Wiki,19767,33.05003288308798
prostate cancer,male,14631,50,Wiki,25639,57.06540816724521
prostate cancer,female,2770,50,Wiki,25639,10.803853504426849
prostate cancer,tot_disease_counts,8238,50,Wiki,25639,32.13073832832794
ovarian cancer,male,1846,50,Wiki,11387,16.21146921928515
ovarian cancer,female,6282,50,Wiki,11387,55.16817423377536
ovarian cancer,tot_disease_counts,3259,50,Wiki,11387,28.62035654693949
gastric cancer,male,7005,50,Wiki,13190,53.108415466262315
gastric cancer,female,2669,50,Wiki,13190,20.23502653525398
gastric cancer,tot_disease_counts,3516,50,Wiki,13190,26.6565579984837
ulcerative colitis,male,751,50,Wiki,1971,38.10248604769153
ulcerative colitis,female,200,50,Wiki,1971,10.147133434804667
ulcerative colitis,tot_disease_counts,1020,50,Wiki,1971,51.7503805175038
type 2 diabetes,male,2474,50,Wiki,7509,32.947130110534026
type 2 diabetes,female,1455,50,Wiki,7509,19.376747902516982
type 2 diabetes,tot_disease_counts,3580,50,Wiki,7509,47.67612198694899
hepatitis b,male,1543,50,Wiki,5853,26.362549120109346
hepatitis b,female,987,50,Wiki,5853,16.863147104049204
hepatitis b,tot_disease_counts,3323,50,Wiki,5853,56.77430377584145
multiple myeloma,male,2148,50,Wiki,5171,41.53935409011796
multiple myeloma,female,1029,50,Wiki,5171,19.899439180042545
multiple myeloma,tot_disease_counts,1994,50,Wiki,5171,38.56120672983948
chagas disease,male,314,50,Wiki,1056,29.734848484848484
chagas disease,female,123,50,Wiki,1056,11.647727272727272
chagas disease,tot_disease_counts,619,50,Wiki,1056,58.61742424242424
endocarditis,male,608,50,Wiki,1928,31.535269709543567
endocarditis,female,244,50,Wiki,1928,12.655601659751037
endocarditis,tot_disease_counts,1076,50,Wiki,1928,55.809128630705395
sarcoidoses,male,536,50,Wiki,1590,33.71069182389937
sarcoidoses,female,194,50,Wiki,1590,12.20125786163522
sarcoidoses,tot_disease_counts,860,50,Wiki,1590,54.088050314465406
crohn’s disease,male,108,50,Wiki,350,30.857142857142854
crohn’s disease,female,68,50,Wiki,350,19.428571428571427
crohn’s disease,tot_disease_counts,174,50,Wiki,350,49.714285714285715
takotsubo cardiomyopathy,male,55,50,Wiki,189,29.100529100529098
takotsubo cardiomyopathy,female,44,50,Wiki,189,23.28042328042328
takotsubo cardiomyopathy,tot_disease_counts,90,50,Wiki,189,47.61904761904761
tuberculosis,male,118330,100,Wiki,216267,54.71477386748788
tuberculosis,female,60364,100,Wiki,216267,27.911794217333203
tuberculosis,tot_disease_counts,37573,100,Wiki,216267,17.373431915178923
hiv/aids,male,208049,100,Wiki,456476,45.57720449706009
hiv/aids,female,149511,100,Wiki,456476,32.75331014116843
hiv/aids,tot_disease_counts,98916,100,Wiki,456476,21.669485361771486
covid-19,male,266031,100,Wiki,582800,45.64704873026768
covid-19,female,134186,100,Wiki,582800,23.02436513383665
covid-19,tot_disease_counts,182583,100,Wiki,582800,31.328586135895677
syphilis,male,16304,100,Wiki,28085,58.05234110735268
syphilis,female,7005,100,Wiki,28085,24.94213993234823
syphilis,tot_disease_counts,4776,100,Wiki,28085,17.005518960299092
lupus,male,10504,100,Wiki,24270,43.279769262463944
lupus,female,6495,100,Wiki,24270,26.761433868974045
lupus,tot_disease_counts,7271,100,Wiki,24270,29.95879686856201
multiple sclerosis,male,11230,100,Wiki,26489,42.394956396994985
multiple sclerosis,female,9719,100,Wiki,26489,36.69070180074748
multiple sclerosis,tot_disease_counts,5540,100,Wiki,26489,20.914341802257542
prostate cancer,male,25765,100,Wiki,39417,65.36519775731283
prostate cancer,female,5414,100,Wiki,39417,13.735190400081182
prostate cancer,tot_disease_counts,8238,100,Wiki,39417,20.899611842605985
bacterial pneumonia,male,90876,100,Wiki,151310,60.05948053664662
bacterial pneumonia,female,37717,100,Wiki,151310,24.926971118894983
bacterial pneumonia,tot_disease_counts,22717,100,Wiki,151310,15.013548344458396
rheumatoid arthritis,male,3283,100,Wiki,9053,36.26422180492654
rheumatoid arthritis,female,2847,100,Wiki,9053,31.44813873853971
rheumatoid arthritis,tot_disease_counts,2923,100,Wiki,9053,32.287639456533746
endocarditis,male,1158,100,Wiki,2703,42.841287458379576
endocarditis,female,469,100,Wiki,2703,17.351091379948205
endocarditis,tot_disease_counts,1076,100,Wiki,2703,39.807621161672216
essential hypertension,male,8563,100,Wiki,21770,39.33394579696831
essential hypertension,female,5329,100,Wiki,21770,24.478640330730364
essential hypertension,tot_disease_counts,7878,100,Wiki,21770,36.187413872301335
colon cancer,male,15803,100,Wiki,30076,52.54355632397926
colon cancer,female,7740,100,Wiki,30076,25.73480516026067
colon cancer,tot_disease_counts,6533,100,Wiki,30076,21.721638515760073
ovarian cancer,male,3625,100,Wiki,17987,20.153444154111302
ovarian cancer,female,11103,100,Wiki,17987,61.72791460499249
ovarian cancer,tot_disease_counts,3259,100,Wiki,17987,18.118641240896203
gastric cancer,male,12405,100,Wiki,20704,59.915958268933544
gastric cancer,female,4783,100,Wiki,20704,23.101816074188562
gastric cancer,tot_disease_counts,3516,100,Wiki,20704,16.982225656877898
ulcerative colitis,male,1386,100,Wiki,2815,49.236234458259325
ulcerative colitis,female,409,100,Wiki,2815,14.52930728241563
ulcerative colitis,tot_disease_counts,1020,100,Wiki,2815,36.234458259325045
type 2 diabetes,male,4688,100,Wiki,11082,42.30283342356975
type 2 diabetes,female,2814,100,Wiki,11082,25.392528424472115
type 2 diabetes,tot_disease_counts,3580,100,Wiki,11082,32.30463815195813
hepatitis b,male,2938,100,Wiki,8210,35.785627283800245
hepatitis b,female,1949,100,Wiki,8210,23.739342265529842
hepatitis b,tot_disease_counts,3323,100,Wiki,8210,40.47503045066991
multiple myeloma,male,3773,100,Wiki,7611,49.57298646695572
multiple myeloma,female,1844,100,Wiki,7611,24.228090921035346
multiple myeloma,tot_disease_counts,1994,100,Wiki,7611,26.198922612008936
chagas disease,male,598,100,Wiki,1453,41.15622849277357
chagas disease,female,236,100,Wiki,1453,16.24225739848589
chagas disease,tot_disease_counts,619,100,Wiki,1453,42.60151410874053
sarcoidoses,male,1041,100,Wiki,2264,45.98056537102473
sarcoidoses,female,363,100,Wiki,2264,16.03356890459364
sarcoidoses,tot_disease_counts,860,100,Wiki,2264,37.985865724381625
crohn’s disease,male,191,100,Wiki,468,40.81196581196581
crohn’s disease,female,103,100,Wiki,468,22.00854700854701
crohn’s disease,tot_disease_counts,174,100,Wiki,468,37.17948717948718
takotsubo cardiomyopathy,male,95,100,Wiki,264,35.984848484848484
takotsubo cardiomyopathy,female,79,100,Wiki,264,29.924242424242426
takotsubo cardiomyopathy,tot_disease_counts,90,100,Wiki,264,34.090909090909086
covid-19,male,606393,250,Wiki,1098711,55.191310544811145
covid-19,female,309735,250,Wiki,1098711,28.190761719869922
covid-19,tot_disease_counts,182583,250,Wiki,1098711,16.617927735318933
tuberculosis,male,250769,250,Wiki,413836,60.59622652451696
tuberculosis,female,125494,250,Wiki,413836,30.324573019263667
tuberculosis,tot_disease_counts,37573,250,Wiki,413836,9.079200456219372
hiv/aids,male,468835,250,Wiki,905720,51.76379013381619
hiv/aids,female,337969,250,Wiki,905720,37.31495384887162
hiv/aids,tot_disease_counts,98916,250,Wiki,905720,10.921256017312194
syphilis,male,36127,250,Wiki,56471,63.9744293531193
syphilis,female,15568,250,Wiki,56471,27.568132315701867
syphilis,tot_disease_counts,4776,250,Wiki,56471,8.457438331178835
lupus,male,22842,250,Wiki,43542,52.459694088466314
lupus,female,13429,250,Wiki,43542,30.841486380965506
lupus,tot_disease_counts,7271,250,Wiki,43542,16.698819530568187
multiple sclerosis,male,24167,250,Wiki,49664,48.66100193298969
multiple sclerosis,female,19957,250,Wiki,49664,40.18403672680412
multiple sclerosis,tot_disease_counts,5540,250,Wiki,49664,11.154961340206187
prostate cancer,male,52248,250,Wiki,72350,72.2156185210781
prostate cancer,female,11864,250,Wiki,72350,16.398064961990325
prostate cancer,tot_disease_counts,8238,250,Wiki,72350,11.386316516931583
bacterial pneumonia,male,186403,250,Wiki,287345,64.87079990951644
bacterial pneumonia,female,78225,250,Wiki,287345,27.223372600880474
bacterial pneumonia,tot_disease_counts,22717,250,Wiki,287345,7.90582748960309
colon cancer,male,32416,250,Wiki,54789,59.165160889959665
colon cancer,female,15840,250,Wiki,54789,28.910912774462027
colon cancer,tot_disease_counts,6533,250,Wiki,54789,11.92392633557831
rheumatoid arthritis,male,6877,250,Wiki,15555,44.21086467373835
